date,opponent,batter,pitcherHand,plateAppearance,pitchType,pitchLocation,swing,miss,result,resultType,resultLocation,hitType,
07JUL2024,Oak City,Granata,R,2,SL,9,1,1,strike,swinging,,,
07JUL2024,Oak City,Granata,R,2,CB,5,1,1,strike,swinging,,,
07JUL2024,Oak City,Granata,R,2,CB,4,1,0,bip,popup,4,po7,
07JUL2024,Oak City,Granata,R,3,FB,12,0,0,ball,,,,
07JUL2024,Oak City,Granata,R,3,FB,10,0,0,ball,hbp,,,
10JUL2024,Clayton,Cepparulo,R,1,FB,13,0,0,ball,,,,
10JUL2024,Clayton,Cepparulo,R,1,FB,10,0,0,ball,,,,
10JUL2024,Clayton,Cepparulo,R,1,CH,9,1,0,bip,fly,6,single,
10JUL2024,Clayton,Cepparulo,R,2,FB,4,1,0,bip,grounder,1,go3,
10JUL2024,Clayton,Cepparulo,R,3,CH,9,0,0,strike,looking,,,
10JUL2024,Clayton,Cepparulo,R,3,FB,12,0,0,ball,,,,
10JUL2024,Clayton,Cepparulo,R,3,FB,13,1,0,foul,,,,
10JUL2024,Clayton,Cepparulo,R,3,CH,10,1,0,foul,,,,
10JUL2024,Clayton,Cepparulo,R,3,FB,8,1,0,bip,fly,6,fo9,
10JUL2024,Clayton,Cepparulo,R,4,CH,4,1,1,strike,swinging,,,
10JUL2024,Clayton,Cepparulo,R,4,FB,6,1,0,foul,,,,
10JUL2024,Clayton,Cepparulo,R,4,FB,4,0,0,strike,looking,,kk,
10JUL2024,Clayton,Drew,R,1,CH,10,0,0,ball,,,,
10JUL2024,Clayton,Drew,R,1,FB,7,1,0,bip,grounder,1,go4,
10JUL2024,Clayton,Drew,R,2,CH,12,1,1,strike,swinging,,,
10JUL2024,Clayton,Drew,R,2,CH,8,1,1,strike,swinging,,,
10JUL2024,Clayton,Drew,R,2,FB,10,0,0,ball,,,,
10JUL2024,Clayton,Drew,R,2,FB,4,1,0,bip,fly,4,fo7,
10JUL2024,Clayton,Drew,R,3,FB,3,1,0,bip,grounder,2,go4,
10JUL2024,Clayton,White,R,1,FB,2,1,0,foul,,,,
10JUL2024,Clayton,White,R,1,CB,11,0,0,ball,,,,
10JUL2024,Clayton,White,R,1,CH,1,1,0,bip,fly,5,fo8,
10JUL2024,Clayton,White,R,2,CB,6,1,0,bip,grounder,3,go6,
10JUL2024,Clayton,White,R,3,FB,4,0,0,strike,looking,,,
10JUL2024,Clayton,White,R,3,CB,7,1,0,bip,fly,6,fo9,
10JUL2024,Clayton,Ross,R,1,FB,10,0,0,ball,,,,
10JUL2024,Clayton,Ross,R,1,FB,6,0,0,strike,looking,,,
10JUL2024,Clayton,Ross,R,1,FB,7,1,0,bip,grounder,1,go4,
10JUL2024,Clayton,Ross,R,2,FB,7,1,0,bip,grounder,2,go4,
10JUL2024,Clayton,Ross,R,3,CB,7,0,0,strike,looking,,,
10JUL2024,Clayton,Ross,R,3,FB,4,1,0,bip,grounder,3,go6,
10JUL2024,Clayton,Bock,R,1,CB,11,0,0,ball,,,,
10JUL2024,Clayton,Bock,R,1,FB,9,1,1,strike,swinging,,,
10JUL2024,Clayton,Bock,R,1,FB,7,1,0,bip,grounder,2,roe,
10JUL2024,Clayton,Bock,R,2,FB,3,1,0,bip,popup,6,po4,
10JUL2024,Clayton,Bock,R,3,SL,13,0,0,ball,,,,
10JUL2024,Clayton,Bock,R,3,CB,13,0,0,ball,,,,
10JUL2024,Clayton,Bock,R,3,FB,13,0,0,ball,,,,
10JUL2024,Clayton,Bock,R,3,CH,13,0,0,ball,walk,,,
10JUL2024,Clayton,Snelson,R,1,FB,12,0,0,ball,,,,
10JUL2024,Clayton,Snelson,R,1,SL,11,0,0,ball,,,,
10JUL2024,Clayton,Snelson,R,1,FB,5,1,1,strike,swinging,,,
10JUL2024,Clayton,Snelson,R,1,FB,3,1,1,strike,swinging,,,
10JUL2024,Clayton,Snelson,R,1,CH,6,1,1,strike,swinging,,k,
10JUL2024,Clayton,Snelson,R,2,SL,13,0,0,ball,,,,
10JUL2024,Clayton,Snelson,R,2,FB,4,1,0,foul,,,,
10JUL2024,Clayton,Snelson,R,2,CB,13,1,1,strike,swinging,,,
10JUL2024,Clayton,Snelson,R,2,CB,13,0,0,ball,,,,
10JUL2024,Clayton,Snelson,R,2,CH,12,0,0,ball,,,,
10JUL2024,Clayton,Snelson,R,2,FB,7,1,0,foul,,,,
10JUL2024,Clayton,Snelson,R,2,CH,3,1,0,bip,popup,4,single,
10JUL2024,Clayton,Snelson,R,3,CB,9,0,0,strike,looking,,,
10JUL2024,Clayton,Snelson,R,3,CB,4,1,0,bip,popup,4,po5,
10JUL2024,Clayton,Garrett,R,1,FB,4,0,0,strike,looking,,,
10JUL2024,Clayton,Garrett,R,1,CB,12,1,0,foul,,,,
10JUL2024,Clayton,Garrett,R,1,FB,2,1,0,bip,popup,1,po3,
10JUL2024,Clayton,Garrett,R,2,FB,9,0,0,strike,looking,,,
10JUL2024,Clayton,Garrett,R,2,FB,13,0,0,ball,,,,
10JUL2024,Clayton,Garrett,R,2,FB,9,0,0,strike,looking,,,
10JUL2024,Clayton,Garrett,R,2,FB,11,1,0,bip,grounder,4,single,
10JUL2024,Clayton,Miller,R,1,FB,8,0,0,strike,looking,,,
10JUL2024,Clayton,Miller,R,1,CB,8,1,1,strike,swinging,,,
10JUL2024,Clayton,Miller,R,1,FB,3,1,0,foul,,,,
10JUL2024,Clayton,Miller,R,1,CB,13,1,1,strike,swinging,,k,
10JUL2024,Clayton,Miller,R,2,CB,4,0,0,strike,looking,,,
10JUL2024,Clayton,Miller,R,2,CH,4,1,0,bip,popup,6,po4,
10JUL2024,Clayton,Miller,R,3,FB,10,0,0,ball,,,,
10JUL2024,Clayton,Miller,R,3,FB,5,1,1,strike,swinging,,,
10JUL2024,Clayton,Miller,R,3,CB,7,0,0,strike,looking,,,
10JUL2024,Clayton,Miller,R,3,SL,8,1,0,bip,grounder,3,go6,
10JUL2024,Clayton,Miller,R,4,FB,7,0,0,strike,looking,,,
10JUL2024,Clayton,Miller,R,4,CB,12,1,1,strike,swinging,,,
10JUL2024,Clayton,Miller,R,4,CH,10,0,0,ball,,,,
10JUL2024,Clayton,Miller,R,4,CB,13,0,0,ball,,,,
10JUL2024,Clayton,Miller,R,4,FB,11,0,0,ball,,,,
10JUL2024,Clayton,Miller,R,4,FB,9,1,1,strike,swinging,,k,
10JUL2024,Clayton,Richardson,R,1,FB,6,1,0,bip,grounder,3,go5,
10JUL2024,Clayton,Richardson,R,2,FB,1,0,0,strike,looking,,,
10JUL2024,Clayton,Richardson,R,2,FB,2,1,0,bip,fly,5,fo8,
10JUL2024,Clayton,Richardson,R,3,CB,8,0,0,strike,looking,,,
10JUL2024,Clayton,Richardson,R,3,CB,8,1,0,bip,grounder,2,go6,
10JUL2024,Clayton,Richardson,R,4,FB,2,1,0,foul,,,,
10JUL2024,Clayton,Richardson,R,4,FB,9,0,0,strike,looking,,,
10JUL2024,Clayton,Richardson,R,4,CH,5,1,0,bip,fly,5,fo8,
10JUL2024,Clayton,DiCarlo,R,1,FB,6,1,0,bip,grounder,1,go3,
10JUL2024,Clayton,DiCarlo,R,2,CH,1,1,0,bip,grounder,1,gidp,
11JUL2024,C. Pirates,Williams,R,1,CB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Williams,R,1,FB,1,1,0,foul,,,,
11JUL2024,C. Pirates,Williams,R,1,CH,10,0,0,ball,,,,
11JUL2024,C. Pirates,Williams,R,1,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Williams,R,1,CH,2,1,0,foul,,,,
11JUL2024,C. Pirates,Williams,R,1,FB,6,1,0,bip,liner,6,lo9,
11JUL2024,C. Pirates,Williams,R,2,CH,3,0,0,strike,looking,,,
11JUL2024,C. Pirates,Williams,R,2,CB,8,0,0,strike,looking,,,
11JUL2024,C. Pirates,Williams,R,2,CB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Williams,R,2,CB,12,0,0,ball,,,,
11JUL2024,C. Pirates,Williams,R,2,FB,2,1,0,bip,fly,5,fo8,
11JUL2024,C. Pirates,Williams,R,3,CB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Williams,R,3,FB,5,1,0,bip,grounder,4,single,
11JUL2024,C. Pirates,Williams,R,4,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Williams,R,4,CB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Williams,R,4,CH,11,0,0,ball,,,,
11JUL2024,C. Pirates,Williams,R,4,FB,6,1,0,foul,,,,
11JUL2024,C. Pirates,Williams,R,4,FB,4,0,0,strike,looking,,,
11JUL2024,C. Pirates,Williams,R,4,FB,10,1,0,foul,,,,
11JUL2024,C. Pirates,Williams,R,4,FB,10,0,0,ball,walk,,,
11JUL2024,C. Pirates,Richardson,R,1,CH,13,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,1,FB,1,0,0,strike,looking,,,
11JUL2024,C. Pirates,Richardson,R,1,CB,12,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,1,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,1,FB,4,1,0,bip,fly,5,double,
11JUL2024,C. Pirates,Richardson,R,2,CH,10,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,2,CH,10,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,2,FB,2,1,0,foul,,,,
11JUL2024,C. Pirates,Richardson,R,2,CB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,2,FB,13,0,0,ball,walk,,,
11JUL2024,C. Pirates,Richardson,R,3,CB,6,0,0,strike,looking,,,
11JUL2024,C. Pirates,Richardson,R,3,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,3,CB,12,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,3,CB,7,1,0,bip,fly,5,fo8,
11JUL2024,C. Pirates,Richardson,R,4,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,4,FB,7,0,0,strike,looking,,,
11JUL2024,C. Pirates,Richardson,R,4,FB,4,0,0,strike,looking,,,
11JUL2024,C. Pirates,Richardson,R,4,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,4,FB,3,1,0,foul,,,,
11JUL2024,C. Pirates,Richardson,R,4,CB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,4,FB,6,1,0,bip,fly,4,single,
11JUL2024,C. Pirates,Richardson,R,5,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,5,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Richardson,R,5,FB,6,0,0,strike,looking,,,
11JUL2024,C. Pirates,Richardson,R,5,FB,2,1,1,strike,swinging,,,
11JUL2024,C. Pirates,Richardson,R,5,CH,8,1,1,strike,swinging,,k,
11JUL2024,C. Pirates,Miller,R,1,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Miller,R,1,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Miller,R,1,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Miller,R,1,CH,13,0,0,ball,walk,,,
11JUL2024,C. Pirates,Miller,R,2,CH,11,0,0,ball,,,,
11JUL2024,C. Pirates,Miller,R,2,FB,7,0,0,strike,looking,,,
11JUL2024,C. Pirates,Miller,R,2,CH,2,1,0,bip,popup,2,po4,
11JUL2024,C. Pirates,Miller,R,3,CB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Miller,R,3,CB,12,0,0,ball,,,,
11JUL2024,C. Pirates,Miller,R,3,CB,8,0,0,strike,looking,,,
11JUL2024,C. Pirates,Miller,R,3,CB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Miller,R,3,FB,3,1,0,foul,,,,
11JUL2024,C. Pirates,Miller,R,3,CB,1,1,0,foul,,,,
11JUL2024,C. Pirates,Miller,R,3,FB,5,1,0,bip,fly,4,single,
11JUL2024,C. Pirates,Miller,R,4,FB,5,1,0,bip,liner,4,single,
11JUL2024,C. Pirates,Miller,R,5,FB,5,0,0,strike,looking,,,
11JUL2024,C. Pirates,Miller,R,5,FB,10,1,1,strike,swinging,,,
11JUL2024,C. Pirates,Miller,R,5,FB,7,1,0,foul,,,,
11JUL2024,C. Pirates,Miller,R,5,FB,9,1,0,foul,,,,
11JUL2024,C. Pirates,Miller,R,5,SL,13,1,0,foul,,,,
11JUL2024,C. Pirates,Miller,R,5,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Miller,R,5,FB,8,1,0,foul,,,,
11JUL2024,C. Pirates,Miller,R,5,CB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Miller,R,5,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Miller,R,5,FB,11,0,0,ball,walk,,,
11JUL2024,C. Pirates,Gardner,R,1,FB,5,0,0,strike,looking,,,
11JUL2024,C. Pirates,Gardner,R,1,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,1,FB,8,1,0,bip,grounder,6,single,
11JUL2024,C. Pirates,Gardner,R,2,CB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,2,CB,9,0,0,strike,looking,,,
11JUL2024,C. Pirates,Gardner,R,2,CB,12,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,2,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,2,FB,12,0,0,ball,walk,,,
11JUL2024,C. Pirates,Gardner,R,3,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,3,FB,1,0,0,strike,looking,,,
11JUL2024,C. Pirates,Gardner,R,3,FB,2,1,0,foul,,,,
11JUL2024,C. Pirates,Gardner,R,3,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,3,FB,4,1,0,foul,,,,
11JUL2024,C. Pirates,Gardner,R,3,CB,9,0,0,strike,looking,,kk,
11JUL2024,C. Pirates,Gardner,R,4,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,4,FB,12,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,4,CB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,4,FB,9,0,0,strike,looking,,,
11JUL2024,C. Pirates,Gardner,R,4,FB,12,0,0,ball,walk,,,
11JUL2024,C. Pirates,Gardner,R,5,CH,10,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,5,CH,10,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,5,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Gardner,R,5,FB,13,0,0,ball,walk,,,
11JUL2024,C. Pirates,Bock,R,1,CH,13,0,0,ball,,,,
11JUL2024,C. Pirates,Bock,R,1,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Bock,R,1,FB,4,1,1,strike,swinging,,,
11JUL2024,C. Pirates,Bock,R,1,CH,8,0,0,strike,looking,,,
11JUL2024,C. Pirates,Bock,R,1,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Bock,R,1,FB,10,0,0,ball,walk,,,
11JUL2024,C. Pirates,Bock,R,2,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Bock,R,2,CH,5,1,0,bip,fly,4,hr,
11JUL2024,C. Pirates,Bock,R,3,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Bock,R,3,CB,12,0,0,ball,,,,
11JUL2024,C. Pirates,Bock,R,3,FB,4,0,0,strike,looking,,,
11JUL2024,C. Pirates,Bock,R,3,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Bock,R,3,FB,2,1,0,bip,liner,4,single,
11JUL2024,C. Pirates,Bock,R,4,FB,4,0,0,strike,looking,,,
11JUL2024,C. Pirates,Bock,R,4,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Bock,R,4,FB,4,1,0,foul,,,,
11JUL2024,C. Pirates,Bock,R,4,FB,6,1,0,bip,grounder,3,fc,
11JUL2024,C. Pirates,Bock,R,5,FB,5,1,0,foul,,,,
11JUL2024,C. Pirates,Bock,R,5,CH,13,0,0,ball,,,,
11JUL2024,C. Pirates,Bock,R,5,FB,9,1,0,foul,,,,
11JUL2024,C. Pirates,Bock,R,5,CH,3,1,0,bip,fly,5,fo8,
11JUL2024,C. Pirates,Snelson,R,1,FB,4,1,0,bip,popup,8,po5,
11JUL2024,C. Pirates,Snelson,R,2,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Snelson,R,2,FB,11,1,0,foul,,,,
11JUL2024,C. Pirates,Snelson,R,2,CH,10,0,0,ball,,,,
11JUL2024,C. Pirates,Snelson,R,2,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Snelson,R,2,FB,13,0,0,ball,walk,,,
11JUL2024,C. Pirates,Snelson,R,3,FB,13,1,0,foul,,,,
11JUL2024,C. Pirates,Snelson,R,3,CB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Snelson,R,3,FB,4,1,0,foul,,,,
11JUL2024,C. Pirates,Snelson,R,3,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Snelson,R,3,FB,2,1,1,strike,swinging,,k,
11JUL2024,C. Pirates,Snelson,R,4,FB,6,1,0,foul,,,,
11JUL2024,C. Pirates,Snelson,R,4,FB,10,1,1,strike,swinging,,,
11JUL2024,C. Pirates,Snelson,R,4,FB,10,1,0,foul,,,,
11JUL2024,C. Pirates,Snelson,R,4,CH,12,0,0,ball,,,,
11JUL2024,C. Pirates,Snelson,R,4,SL,13,0,0,ball,,,,
11JUL2024,C. Pirates,Snelson,R,4,FB,7,1,1,strike,swinging,,k,
11JUL2024,C. Pirates,Snelson,R,5,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Snelson,R,5,FB,3,1,0,bip,fly,5,fo8,
11JUL2024,C. Pirates,Merlak,R,1,FB,2,1,0,bip,popup,2,po6,
11JUL2024,C. Pirates,Merlak,R,2,CB,4,0,0,strike,looking,,,
11JUL2024,C. Pirates,Merlak,R,2,CB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Merlak,R,2,FB,5,1,0,bip,grounder,2,go6,
11JUL2024,C. Pirates,Merlak,R,3,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Merlak,R,3,FB,12,1,1,strike,swinging,,,
11JUL2024,C. Pirates,Merlak,R,3,CB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Merlak,R,3,FB,9,1,0,foul,,,,
11JUL2024,C. Pirates,Merlak,R,3,FB,1,1,0,foul,,,,
11JUL2024,C. Pirates,Merlak,R,3,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Merlak,R,3,FB,10,0,0,ball,walk,,,
11JUL2024,C. Pirates,Merlak,R,4,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Merlak,R,4,FB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Merlak,R,4,CH,4,1,0,foul,,,,
11JUL2024,C. Pirates,Merlak,R,4,CB,1,0,0,strike,looking,,,
11JUL2024,C. Pirates,Merlak,R,4,FB,5,1,0,bip,popup,1,po3,
11JUL2024,C. Pirates,Merlak,R,5,CH,10,0,0,ball,,,,
11JUL2024,C. Pirates,Merlak,R,5,FB,4,1,0,bip,popup,3,po5,
11JUL2024,C. Pirates,Wilson,R,1,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Wilson,R,1,FB,5,0,0,strike,looking,,,
11JUL2024,C. Pirates,Wilson,R,1,CH,10,0,0,ball,,,,
11JUL2024,C. Pirates,Wilson,R,1,CH,6,1,0,bip,grounder,3,go5,
11JUL2024,C. Pirates,Wilson,R,2,CB,8,0,0,strike,looking,,,
11JUL2024,C. Pirates,Wilson,R,2,CB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Wilson,R,2,CH,13,1,1,strike,swinging,,,
11JUL2024,C. Pirates,Wilson,R,2,CB,5,0,0,strike,looking,,kk,
11JUL2024,C. Pirates,Wilson,R,3,FB,2,1,1,strike,swinging,,,
11JUL2024,C. Pirates,Wilson,R,3,FB,5,1,0,bip,liner,5,single,
11JUL2024,C. Pirates,Wilson,R,4,SL,6,1,0,foul,,,,
11JUL2024,C. Pirates,Wilson,R,4,CB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Wilson,R,4,FB,13,0,0,ball,,,,
11JUL2024,C. Pirates,Wilson,R,4,FB,9,0,0,strike,looking,,,
11JUL2024,C. Pirates,Wilson,R,4,CH,7,0,0,strike,looking,,kk,
11JUL2024,C. Pirates,Wilson,R,5,FB,6,1,0,foul,,,,
11JUL2024,C. Pirates,Wilson,R,5,CB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Wilson,R,5,CH,13,1,0,foul,,,,
11JUL2024,C. Pirates,Wilson,R,5,FB,6,1,0,bip,grounder,3,go5,
11JUL2024,C. Pirates,Garrett,R,1,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Garrett,R,1,FB,2,1,0,bip,fly,4,fo7,
11JUL2024,C. Pirates,Garrett,R,2,CH,12,0,0,ball,,,,
11JUL2024,C. Pirates,Garrett,R,2,CB,11,0,0,ball,,,,
11JUL2024,C. Pirates,Garrett,R,2,CB,9,0,0,strike,looking,,,
11JUL2024,C. Pirates,Garrett,R,2,FB,5,1,0,foul,,,,
11JUL2024,C. Pirates,Garrett,R,3,FB,6,1,0,foul,,,,
11JUL2024,C. Pirates,Garrett,R,3,FB,3,1,0,bip,fly,4,fo7,
11JUL2024,C. Pirates,Garrett,R,4,FB,6,0,0,strike,looking,,,
11JUL2024,C. Pirates,Garrett,R,4,CH,12,0,0,ball,,,,
11JUL2024,C. Pirates,Garrett,R,4,FB,12,0,0,ball,,,,
11JUL2024,C. Pirates,Garrett,R,4,FB,10,0,0,ball,,,,
11JUL2024,C. Pirates,Garrett,R,4,FB,10,0,0,ball,walk,,,
11JUL2024,C. Pirates,Garrett,R,5,FB,10,0,0,ball,hbp,,,
16JUL2024,Oak City,Bock,R,1,,,,,,walk,,,
16JUL2024,Oak City,Merlak,R,1,CB,10,0,0,ball,,,,
16JUL2024,Oak City,Merlak,R,1,CB,13,0,0,ball,,,,
16JUL2024,Oak City,Merlak,R,1,FB,3,1,0,foul,,,,
16JUL2024,Oak City,Merlak,R,1,FB,1,1,0,bip,popup,7,po3,
16JUL2024,Oak City,Merlak,R,2,FB,10,0,0,ball,,,,
16JUL2024,Oak City,Merlak,R,2,CB,11,0,0,ball,,,,
16JUL2024,Oak City,Merlak,R,2,CH,10,0,0,ball,,,,
16JUL2024,Oak City,Merlak,R,2,FB,11,0,0,ball,walk,,,
16JUL2024,Oak City,Merlak,R,3,FB,6,1,0,bip,fly,4,fo7,
16JUL2024,Oak City,Williams,R,1,FB,13,0,0,ball,,,,
16JUL2024,Oak City,Williams,R,1,FB,1,1,0,bip,grounder,3,go5,
16JUL2024,Oak City,Williams,R,2,CH,12,0,0,ball,,,,
16JUL2024,Oak City,Williams,R,2,FB,6,0,0,strike,looking,,,
16JUL2024,Oak City,Williams,R,2,SL,13,0,0,ball,,,,
16JUL2024,Oak City,Williams,R,2,CH,6,0,0,strike,looking,,,
16JUL2024,Oak City,Williams,R,2,FB,10,0,0,ball,,,,
16JUL2024,Oak City,Williams,R,2,CH,10,1,1,strike,swinging,,k,
16JUL2024,Oak City,Williams,R,3,FB,2,1,0,bip,grounder,2,go4,
16JUL2024,Oak City,Williams,R,4,,,,,,walk,,,
16JUL2024,Oak City,Garrett,R,1,FB,13,0,0,ball,,,,
16JUL2024,Oak City,Garrett,R,1,CH,1,1,0,bip,fly,4,fo7,
16JUL2024,Oak City,Garrett,R,2,CB,5,0,0,strike,looking,,,
16JUL2024,Oak City,Garrett,R,2,CH,3,1,0,foul,,,,
16JUL2024,Oak City,Garrett,R,2,FB,11,0,0,ball,,,,
16JUL2024,Oak City,Garrett,R,2,FB,11,0,0,ball,,,,
16JUL2024,Oak City,Garrett,R,2,CH,1,1,0,foul,,,,
16JUL2024,Oak City,Garrett,R,2,FB,6,0,0,strike,looking,,kk,
16JUL2024,Oak City,Garrett,R,3,CH,12,0,0,ball,,,,
16JUL2024,Oak City,Garrett,R,3,CB,13,0,0,ball,,,,
16JUL2024,Oak City,Garrett,R,3,SL,13,0,0,ball,,,,
16JUL2024,Oak City,Garrett,R,3,FB,1,1,0,foul,,,,
16JUL2024,Oak City,Garrett,R,3,FB,11,0,0,ball,walk,,,
16JUL2024,Oak City,Garrett,R,4,FB,13,0,0,ball,,,,
16JUL2024,Oak City,Garrett,R,4,CB,13,0,0,ball,,,,
16JUL2024,Oak City,Garrett,R,4,FB,10,1,0,bip,grounder,1,sb1,
16JUL2024,Oak City,Cato,R,1,FB,1,1,0,bip,popup,4,po6,
16JUL2024,Oak City,Cato,R,2,FB,2,1,0,foul,,,,
16JUL2024,Oak City,Cato,R,2,FB,11,1,0,bip,grounder,1,go4,
16JUL2024,Oak City,Cato,R,3,CH,12,0,0,ball,,,,
16JUL2024,Oak City,Cato,R,3,FB,5,1,0,bip,fly,5,fo8,
16JUL2024,Oak City,Cato,R,4,FB,4,1,0,bip,grounder,3,single,
16JUL2024,Oak City,Snelson,R,1,FB,2,1,0,bip,fly,5,sf8,
16JUL2024,Oak City,Snelson,R,2,FB,11,1,0,foul,,,,
16JUL2024,Oak City,Snelson,R,2,FB,13,0,0,ball,,,,
16JUL2024,Oak City,Snelson,R,2,CB,5,1,0,bip,fly,5,fo9,
16JUL2024,Oak City,Snelson,R,3,CH,11,0,0,ball,,,,
16JUL2024,Oak City,Snelson,R,3,FB,2,1,0,foul,,,,
16JUL2024,Oak City,Snelson,R,3,FB,11,1,0,bip,popup,5,po8,
16JUL2024,Oak City,Snelson,R,4,FB,9,1,0,bip,fly,5,fo8,
16JUL2024,Oak City,White,R,1,FB,4,1,0,foul,,,,
16JUL2024,Oak City,White,R,1,SL,6,1,0,bip,grounder,2,fc,
16JUL2024,Oak City,White,R,2,SL,13,0,0,ball,,,,
16JUL2024,Oak City,White,R,2,FB,13,0,0,ball,,,,
16JUL2024,Oak City,White,R,2,CH,1,1,0,bip,liner,4,single,
16JUL2024,Oak City,White,R,3,FB,1,1,0,bip,grounder,6,double,
16JUL2024,Oak City,White,R,4,FB,12,0,0,ball,,,,
16JUL2024,Oak City,White,R,4,CB,2,1,1,strike,swinging,,,
16JUL2024,Oak City,White,R,4,CH,11,0,0,ball,,,,
16JUL2024,Oak City,White,R,4,FB,10,1,0,foul,,,,
16JUL2024,Oak City,White,R,4,FB,3,1,0,foul,,,,
16JUL2024,Oak City,White,R,4,CH,1,1,1,strike,swinging,,k,
16JUL2024,Oak City,Ross,R,1,FB,10,0,0,ball,,,,
16JUL2024,Oak City,Ross,R,1,CB,10,0,0,ball,,,,
16JUL2024,Oak City,Ross,R,1,CH,4,1,0,foul,,,,
16JUL2024,Oak City,Ross,R,1,FB,13,0,0,ball,,,,
16JUL2024,Oak City,Ross,R,1,FB,7,0,0,strike,looking,,,
16JUL2024,Oak City,Ross,R,1,FB,11,0,0,ball,walk,,,
16JUL2024,Oak City,Ross,R,2,CH,5,1,0,foul,,,,
16JUL2024,Oak City,Ross,R,2,FB,10,0,0,ball,,,,
16JUL2024,Oak City,Ross,R,2,FB,12,1,1,strike,swinging,,,
16JUL2024,Oak City,Ross,R,2,SL,4,1,0,bip,fly,5,fo9,
16JUL2024,Oak City,Ross,R,3,FB,1,1,0,foul,,,,
16JUL2024,Oak City,Ross,R,3,FB,10,1,0,foul,,,,
16JUL2024,Oak City,Ross,R,3,FB,10,1,0,bip,grounder,2,go1,
16JUL2024,Oak City,Ross,R,4,FB,12,0,0,ball,,,,
16JUL2024,Oak City,Ross,R,4,FB,6,0,0,strike,looking,,,
16JUL2024,Oak City,Ross,R,4,CB,13,1,1,strike,swinging,,,
