date,opponent,pitcher,batterHand,battersFaced,velocity,pitchType,location,swing,miss
05/06/24,Yorktown,Johnson,R,18,65,CB,5,1,1
05/06/24,Yorktown,Johnson,L,19,68,CB,13,0,0
05/06/24,Yorktown,Johnson,L,19,80,FB,12,0,0
05/06/24,Yorktown,Johnson,L,19,76,CH,13,0,0
05/06/24,Yorktown,Johnson,L,19,80,FB,8,1,1
05/06/24,Yorktown,Johnson,L,19,,CH,13,0,0
05/06/24,Yorktown,Johnson,R,20,79,FB,1,1,0
05/06/24,Yorktown,Johnson,R,21,69,CB,6,0,0
05/06/24,Yorktown,Johnson,R,21,67,CB,13,0,0
05/06/24,Yorktown,Johnson,R,21,77,FB,6,0,0
05/06/24,Yorktown,Johnson,R,21,68,CB,11,0,0
05/06/24,Yorktown,Johnson,R,21,70,CB,,,
05/06/24,Yorktown,Johnson,R,21,67,CB,10,0,0
05/06/24,Yorktown,Johnson,R,21,,FB,10,0,0
05/06/24,Yorktown,Johnson,L,22,69,CB,11,0,0
05/06/24,Yorktown,Johnson,L,22,,SL,13,1,1
05/06/24,Yorktown,Johnson,L,22,63,SL,5,1,0
28/05/24,Carolina,Johnson,,,80,FB,7,0,0
28/05/24,Carolina,Johnson,,,,CB,6,0,0
28/05/24,Carolina,Johnson,,,,FB,8,1,0
28/05/24,Carolina,Johnson,,,78,FB,5,1,1
28/05/24,Carolina,Johnson,,,71,SL,13,0,0
28/05/24,Carolina,Johnson,,,,CB,12,0,0
28/05/24,Carolina,Johnson,,,,FB,5,0,0
28/05/24,Carolina,Johnson,,,70,CH,13,0,0
28/05/24,Carolina,Johnson,,,,FB,11,0,0
28/05/24,Carolina,Johnson,,,,FB,12,0,0
28/05/24,Carolina,Johnson,,,75,SL,9,1,1
28/05/24,Carolina,Johnson,,,70,CB,13,0,0
28/05/24,Carolina,Johnson,,,,FB,8,1,1
28/05/24,Carolina,Johnson,,,77,FB,12,0,0
28/05/24,Carolina,Johnson,,,68,CH,2,1,0
28/05/24,Carolina,Johnson,,,70,CB,6,1,0
28/05/24,Carolina,Johnson,,,67,CH,5,1,0
28/05/24,Carolina,Johnson,,,82,FB,7,0,0
28/05/24,Carolina,Johnson,,,79,FB,10,0,0
28/05/24,Carolina,Johnson,,,78,FB,4,1,0
28/05/24,Carolina,Johnson,,,78,FB,12,0,0
28/05/24,Carolina,Johnson,,,73,CB,12,0,0
28/05/24,Carolina,Johnson,,,77,FB,7,1,0
11/06/24,Clayton,Johnson,L,1,62,CB,10,0,0
11/06/24,Clayton,Johnson,L,1,,FB,4,1,0
11/06/24,Clayton,Johnson,R,2,66,SL,13,0,0
11/06/24,Clayton,Johnson,R,2,78,FB,5,1,0
11/06/24,Clayton,Johnson,R,3,60,CB,11,0,0
11/06/24,Clayton,Johnson,R,3,80,FB,12,0,0
11/06/24,Clayton,Johnson,R,3,77,FB,10,0,0
11/06/24,Clayton,Johnson,R,3,68,SL,12,1,1
11/06/24,Clayton,Johnson,R,3,70,SL,13,0,0
11/06/24,Clayton,Johnson,R,3,81,FB,13,0,0
11/06/24,Clayton,Johnson,R,4,68,SL,13,0,0
11/06/24,Clayton,Johnson,R,4,80,FB,13,0,0
11/06/24,Clayton,Johnson,R,4,79,FB,13,0,0
11/06/24,Clayton,Johnson,R,4,79,FB,2,0,0
11/06/24,Clayton,Johnson,R,4,68,SL,6,1,0
11/06/24,Clayton,Johnson,R,4,,CH,13,0,0
11/06/24,Clayton,Johnson,R,5,69,CB,13,0,0
11/06/24,Clayton,Johnson,R,5,81,FB,12,0,0
11/06/24,Clayton,Johnson,R,5,77,FB,3,1,0
11/06/24,Clayton,Johnson,R,5,69,CB,13,0,0
11/06/24,Clayton,Johnson,R,5,79,FB,7,1,0
11/06/24,Clayton,Johnson,R,5,79,FB,12,0,0
11/06/24,Clayton,Johnson,L,6,81,FB,4,1,1
11/06/24,Clayton,Johnson,L,6,80,FB,12,0,0
11/06/24,Clayton,Johnson,L,6,69,CB,13,0,0
11/06/24,Clayton,Johnson,L,6,78,FB,8,1,0
11/06/24,Clayton,Johnson,R,7,68,CB,11,0,0
11/06/24,Clayton,Johnson,R,7,80,FB,6,1,1
11/06/24,Clayton,Johnson,R,7,80,FB,5,1,0
21/06/24,Oak City,Johnson,R,1,69,CB,11,0,0
21/06/24,Oak City,Johnson,R,1,81,FB,2,1,0
21/06/24,Oak City,Johnson,R,2,82,FB,11,0,0
21/06/24,Oak City,Johnson,R,2,70,CB,13,1,1
21/06/24,Oak City,Johnson,R,2,70,CB,13,0,0
21/06/24,Oak City,Johnson,R,2,82,FB,12,0,0
21/06/24,Oak City,Johnson,R,2,80,FB,3,0,0
